banking_id,banked_total,banking_total,banking_date,banking_time_indicator,reconcile_status,restaurant_id,sealed_by
3343,1466.28,1746.929999999998,2024-02-27,EOD,Reconciled,10,John Alvarez
3344,1408.81,1520.339999999998,2024-02-28,EOD,Reconciled,10,Rodney Lee
3345,139.4,171.6399999999982,2024-02-29,EOD,Reconciled,10,Terry Curtis
3346,46.39,66.94999999999864,2024-03-01,EOD,Reconciled,10,Kevin Ross
3347,10.0,-390.8900000000014,2024-03-02,EOD,Reconciled,10,Lindsay Marshall
3348,10.0,-586.910000000001,2024-03-03,EOD,Reconciled,10,Julie Rivera
3349,10.0,-458.5700000000008,2024-03-04,EOD,Reconciled,10,Mr. Maurice Juarez
3350,10.0,-207.8900000000008,2024-03-05,EOD,Reconciled,10,Kathryn Wagner
3351,14.6,176.8499999999992,2024-03-06,EOD,Reconciled,10,Tami Parsons
3352,239.4,777.5399999999993,2024-03-07,EOD,Reconciled,10,Crystal Sanders
3353,45.25,47.51999999999906,2024-03-08,EOD,Reconciled,10,Kathryn Conner
3354,229.77,743.839999999999,2024-03-09,EOD,Reconciled,10,Mary Jenkins
3355,976.89,1622.62,2024-03-10,EOD,Reconciled,10,Susan Mitchell
3356,1305.76,2033.37,2024-03-11,EOD,Reconciled,10,Yolanda Garrett
3357,159.42,2199.860000000001,2024-03-12,EOD,Reconciled,10,Melinda Howard
3358,1638.47,2527.780000000002,2024-03-13,EOD,Reconciled,10,Patricia Whitaker MD
3359,171.17,1188.960000000002,2024-03-14,EOD,Reconciled,10,Melissa Harper
3360,478.67,2450.560000000002,2024-03-15,EOD,Reconciled,10,Ryan Chaney
3361,614.02,1929.250000000002,2024-03-16,EOD,Reconciled,10,Louis Cox
3362,1156.07,1465.370000000001,2024-03-17,EOD,Reconciled,10,Sean Mahoney
3363,777.76,1624.550000000001,2024-03-18,EOD,Reconciled,10,Mary Lee
3364,1412.45,2133.700000000001,2024-03-19,EOD,Reconciled,10,Sylvia Mcdonald
3365,973.71,2302.190000000001,2024-03-20,EOD,Reconciled,10,Jennifer Bryan
3366,346.95,1617.170000000001,2024-03-21,EOD,Reconciled,10,Gregory Thomas
3367,131.31,1944.310000000002,2024-03-22,EOD,Reconciled,10,Brian Miller
3368,951.71,2697.510000000002,2024-03-23,EOD,Reconciled,10,Walter Kelly
3369,1982.47,2405.030000000002,2024-03-24,EOD,Reconciled,10,Robert Nixon
3370,1187.81,1497.730000000001,2024-03-25,EOD,Reconciled,10,Kathleen Hendrix
3371,117.51,1140.780000000001,2024-03-26,EOD,Reconciled,10,Benjamin Anderson
3372,1738.48,1777.170000000002,2024-03-27,EOD,Reconciled,10,Crystal Munoz
3373,144.5,439.7000000000015,2024-03-28,EOD,Reconciled,10,Carlos Miller
3374,10.0,-168.5199999999982,2024-03-29,EOD,Reconciled,10,James Bauer
3375,10.0,-354.5199999999979,2024-03-30,EOD,Reconciled,10,Clayton Dickerson Jr.
3376,197.43,969.3300000000024,2024-03-31,EOD,Reconciled,10,Benjamin Poole
3377,930.12,2696.900000000002,2024-04-01,EOD,Reconciled,10,Lisa Washington
3378,1623.27,3576.010000000002,2024-04-02,EOD,Reconciled,10,Keith Huffman
3379,2942.37,3057.180000000002,2024-04-03,EOD,Reconciled,10,Nicole Brown
3380,129.89,282.2100000000023,2024-04-04,EOD,Reconciled,10,Danielle Miller
3381,82.63,1197.220000000003,2024-04-05,EOD,Reconciled,10,Donald Nolan
3382,253.34,1579.340000000003,2024-04-06,EOD,Reconciled,10,Donald Wang
3383,781.87,1654.820000000003,2024-04-07,EOD,Reconciled,10,Hunter Coleman
3384,723.19,861.700000000003,2024-04-08,EOD,Reconciled,10,Jonathan Pineda
3385,1144.7,1982.360000000003,2024-04-09,EOD,Reconciled,10,James Murray
3386,1619.22,1917.040000000003,2024-04-10,EOD,Reconciled,10,Jay Wells
3387,499.19,683.1700000000033,2024-04-11,EOD,Reconciled,10,Taylor Cochran
3388,77.2,761.9500000000031,2024-04-12,EOD,Reconciled,10,Bryan Jones
3389,85.55,485.9500000000032,2024-04-13,EOD,Reconciled,10,Laura Osborne
3390,46.1,88.56000000000331,2024-04-14,EOD,Reconciled,10,Amy Leblanc
3391,325.68,1243.160000000003,2024-04-15,EOD,Reconciled,10,Hannah Jackson
3392,1218.88,2260.960000000003,2024-04-16,EOD,Reconciled,10,Nancy Johnson
3393,243.0,825.2800000000032,2024-04-17,EOD,Reconciled,10,James Ross
3394,1423.32,1694.450000000003,2024-04-18,EOD,Reconciled,10,John Morris
3395,203.88,1724.500000000004,2024-04-19,EOD,Reconciled,10,Joshua Hunt
3396,1536.55,2154.630000000003,2024-04-20,EOD,Reconciled,10,Brittney Park
3397,385.22,635.6300000000035,2024-04-21,EOD,Reconciled,10,Richard Santiago
3398,125.4,442.2200000000034,2024-04-22,EOD,Reconciled,10,Jamie Hernandez
3399,367.83,897.7300000000037,2024-04-23,EOD,Reconciled,10,Robin Carpenter
3400,210.47,493.3200000000036,2024-04-24,EOD,Reconciled,10,Steven Kelley
3401,318.64,505.880000000003,2024-04-25,EOD,Reconciled,10,William Obrien
3402,10.0,-336.2299999999969,2024-04-26,EOD,Reconciled,10,Joseph Gordon
3403,10.0,-694.8799999999969,2024-04-27,EOD,Reconciled,10,Mark Ortega
3404,10.0,-833.1399999999968,2024-04-28,EOD,Reconciled,10,Karen Smith
3405,10.0,-801.3599999999971,2024-04-29,EOD,Reconciled,10,Gregory Hampton
3406,10.0,-1114.829999999997,2024-04-30,EOD,Reconciled,10,Amanda Moore
3407,10.0,-764.2399999999968,2024-05-01,EOD,Reconciled,10,Leah Morgan
3408,10.0,-102.5599999999972,2024-05-02,EOD,Reconciled,10,Allison Berger
3409,10.0,-365.1599999999971,2024-05-03,EOD,Reconciled,10,Felicia Mccullough
3410,10.0,-473.8299999999968,2024-05-04,EOD,Reconciled,10,Jenna Holmes DDS
3411,10.0,-306.0199999999963,2024-05-05,EOD,Reconciled,10,Frank Flores
3412,1420.48,1696.450000000004,2024-05-06,EOD,Reconciled,10,Laura Floyd
3413,89.73,467.3300000000036,2024-05-07,EOD,Reconciled,10,Drew Turner
3414,25.8,724.9000000000035,2024-05-08,EOD,Reconciled,10,Brian Fisher
3415,344.3,488.4400000000035,2024-05-09,EOD,Reconciled,10,Mark Griffin
3416,10.0,-213.1399999999968,2024-05-10,EOD,Reconciled,10,Jonathan Martinez
3417,15.29,29.54000000000318,2024-05-11,EOD,Reconciled,10,Gregory Black
3418,1098.72,1172.740000000003,2024-05-12,EOD,Reconciled,10,Mark Hernandez
3419,116.79,388.0400000000032,2024-05-13,EOD,Reconciled,10,Julia Rollins
3420,1146.26,1511.030000000003,2024-05-14,EOD,Reconciled,10,David Villanueva
3421,1953.55,1980.120000000003,2024-05-15,EOD,Reconciled,10,Mrs. Mary Davis PhD
3422,10.0,-390.2299999999977,2024-05-16,EOD,Reconciled,10,Ryan Oliver
3423,75.3,94.34000000000214,2024-05-17,EOD,Reconciled,10,Kyle Mills
3424,13.72,63.6100000000019,2024-05-18,EOD,Reconciled,10,Jeremy Reyes
3425,149.25,394.7300000000017,2024-05-19,EOD,Reconciled,10,Lucas Lee
3426,807.38,1123.610000000002,2024-05-20,EOD,Reconciled,10,Brenda White
3427,497.69,1186.370000000002,2024-05-21,EOD,Reconciled,10,Justin Lara
3428,1361.05,1681.210000000002,2024-05-22,EOD,Reconciled,10,Martin Cherry
3429,68.85,1250.210000000002,2024-05-23,EOD,Reconciled,10,Yolanda Grant
3430,242.41,1998.170000000001,2024-05-24,EOD,Reconciled,10,Kenneth Henry
3431,173.57,1554.73,2024-05-25,EOD,Reconciled,10,Mr. Daniel Stewart
3432,1913.97,1922.48,2024-05-26,EOD,Reconciled,10,Tiffany Delgado
3433,316.41,719.6599999999997,2024-05-27,EOD,Reconciled,10,Charles Miller
3434,142.58,350.9099999999993,2024-05-28,EOD,Reconciled,10,Sarah Weber
3435,1101.03,1490.599999999999,2024-05-29,EOD,Reconciled,10,Ann Anderson
3436,1293.54,1594.389999999999,2024-05-30,EOD,Reconciled,10,Evan Hill
3437,462.63,971.4499999999995,2024-05-31,EOD,Reconciled,10,Amy Perez
3438,267.2,2054.79,2024-06-01,EOD,Reconciled,10,Elizabeth Suarez
3439,997.9,1450.46,2024-06-02,EOD,Reconciled,10,Brenda Davidson
3440,178.04,1125.71,2024-06-03,EOD,Reconciled,10,Susan Martinez
3441,466.97,1284.72,2024-06-04,EOD,Reconciled,10,Tammy Fitzpatrick
3442,19.11,65.9400000000002,2024-06-05,EOD,Reconciled,10,Mark Thompson
3443,10.0,-370.49,2024-06-06,EOD,Reconciled,10,Roy Johnson
3444,10.0,-641.2300000000006,2024-06-07,EOD,Reconciled,10,Paul Doyle
3445,777.45,1075.73,2024-06-08,EOD,Reconciled,10,Sierra Rowe
3446,10.0,-181.6700000000002,2024-06-09,EOD,Reconciled,10,Mark Simmons
3447,10.0,-146.7,2024-06-10,EOD,Reconciled,10,Justin White
3448,53.28,483.2900000000002,2024-06-11,EOD,Reconciled,10,Danny Conner
3449,908.19,1760.2,2024-06-12,EOD,Reconciled,10,Daniel Figueroa
3450,904.2,1122.52,2024-06-13,EOD,Reconciled,10,Jeffery Maxwell
3451,34.83,1027.62,2024-06-14,EOD,Reconciled,10,Melanie Williams
3452,481.69,2307.78,2024-06-15,EOD,Reconciled,10,Tammy Scott
3453,939.36,1460.799999999999,2024-06-16,EOD,Reconciled,10,Rick Willis
3454,282.73,927.2999999999995,2024-06-17,EOD,Reconciled,10,Tammy Moore
3455,1566.69,1895.299999999999,2024-06-18,EOD,Reconciled,10,Edward Mitchell
3456,416.16,1331.59,2024-06-19,EOD,Reconciled,10,Kimberly Hernandez
3457,725.7,1117.349999999999,2024-06-20,EOD,Reconciled,10,Cory Gonzalez
3458,51.94,79.23999999999955,2024-06-21,EOD,Reconciled,10,Michael Walsh
3459,967.01,1452.96,2024-06-22,EOD,Reconciled,10,Sean Beltran
3460,133.89,181.5999999999999,2024-06-23,EOD,Reconciled,10,Carrie Zavala
3461,221.37,534.93,2024-06-24,EOD,Reconciled,10,William Hall
3462,1288.19,2105.44,2024-06-25,EOD,Reconciled,10,Justin Smith
3463,436.21,1078.72,2024-06-26,EOD,Reconciled,10,William Osborne
3464,108.87,595.5299999999999,2024-06-27,EOD,Reconciled,10,Robert Rice
3465,281.71,1231.94,2024-06-28,EOD,Reconciled,10,Joshua Oconnor
3466,423.99,2052.22,2024-06-29,EOD,Reconciled,10,Dawn Mckee
3467,1515.25,1967.209999999999,2024-06-30,EOD,Reconciled,10,Clayton Weaver
3468,450.99,1039.679999999999,2024-07-01,EOD,Reconciled,10,James Carter
3469,655.42,1923.709999999999,2024-07-02,EOD,Reconciled,10,Caitlin Dawson
3470,195.52,1751.229999999999,2024-07-03,EOD,Reconciled,10,Andrea Key
3471,111.39,851.9399999999993,2024-07-04,EOD,Reconciled,10,Beth Arnold
3472,67.45,686.6899999999995,2024-07-05,EOD,Reconciled,10,Erin Pitts
3473,263.49,1483.87,2024-07-06,EOD,Reconciled,10,Erik Nelson
3474,295.84,1675.93,2024-07-07,EOD,Reconciled,10,Shannon Newman
3475,1596.38,1721.290000000001,2024-07-08,EOD,Reconciled,10,Kimberly Olson
3476,681.74,1144.850000000001,2024-07-09,EOD,Reconciled,10,James King
3477,962.31,1193.66,2024-07-10,EOD,Reconciled,10,Austin Pierce
3478,317.73,1538.22,2024-07-11,EOD,Reconciled,10,John Barber
3479,1136.22,2195.49,2024-07-12,EOD,Reconciled,10,Grace Keller
3480,355.79,2882.38,2024-07-13,EOD,Reconciled,10,Karen Jones
3481,2195.93,3509.3,2024-07-14,EOD,Reconciled,10,Kristin Stanton
3482,20.72,2497.19,2024-07-15,EOD,Reconciled,10,Mark Cantu
3483,1904.76,3811.74,2024-07-16,EOD,Reconciled,10,Joel Murphy
3484,1002.23,2864.639999999999,2024-07-17,EOD,Reconciled,10,Mark Carlson
3485,768.84,2088.14,2024-07-18,EOD,Reconciled,10,Dr. Christina Coleman
3486,999.83,1408.020000000001,2024-07-19,EOD,Reconciled,10,Michelle Fuller
3487,115.52,654.1500000000007,2024-07-20,EOD,Reconciled,10,Laura Harris
3488,378.38,844.2200000000007,2024-07-21,EOD,Reconciled,10,Emily Lopez
3489,481.76,664.4900000000009,2024-07-22,EOD,Reconciled,10,Christopher Thompson
3490,982.53,1325.030000000001,2024-07-23,EOD,Reconciled,10,Deborah Jones
3491,205.6,899.3900000000009,2024-07-24,EOD,Reconciled,10,Travis Griffith
3492,451.97,1174.97,2024-07-25,EOD,Reconciled,10,Rose Lee
3493,540.0,2466.3,2024-07-26,EOD,Reconciled,10,Norma Cannon
3494,3248.34,3556.330000000001,2024-07-27,EOD,Reconciled,10,Christopher Garcia
3495,32.28,122.4700000000005,2024-07-28,EOD,Reconciled,10,Jaime Phillips
3496,843.67,1492.350000000001,2024-07-29,EOD,Reconciled,10,Victor Potter
3497,1157.11,2171.260000000002,2024-07-30,EOD,Reconciled,10,Joseph Cooper
3498,84.91,1305.620000000001,2024-07-31,EOD,Reconciled,10,Chelsea Sullivan
3499,366.77,2827.660000000002,2024-08-01,EOD,Reconciled,10,Katherine Schultz
3500,2146.83,2333.240000000002,2024-08-02,EOD,Reconciled,10,Louis Perez
3501,532.27,1092.780000000002,2024-08-03,EOD,Reconciled,10,Colleen Chandler
3502,287.97,511.150000000002,2024-08-04,EOD,Reconciled,10,Chad Taylor
3503,96.42,142.310000000002,2024-08-05,EOD,Reconciled,10,Michael Wong
3504,510.3,1026.550000000002,2024-08-06,EOD,Reconciled,10,Chase Smith
3505,743.44,2333.900000000002,2024-08-07,EOD,Reconciled,10,Collin Hudson
3506,2082.99,2850.230000000002,2024-08-08,EOD,Reconciled,10,Antonio Hull
3507,326.96,1994.720000000002,2024-08-09,EOD,Reconciled,10,Wanda Best
3508,213.22,1169.410000000002,2024-08-10,EOD,Reconciled,10,Chloe Bright
3509,577.45,2582.920000000002,2024-08-11,EOD,Reconciled,10,Lucas Conley
3510,1591.89,2017.800000000002,2024-08-12,EOD,Reconciled,10,Richard Todd
3511,171.06,1414.070000000003,2024-08-13,EOD,Reconciled,10,Richard Martin
3512,516.78,838.4400000000032,2024-08-14,EOD,Reconciled,10,James Burton
3513,189.51,251.3800000000031,2024-08-15,EOD,Reconciled,10,Julia Greene
3514,35.49,119.5000000000034,2024-08-16,EOD,Reconciled,10,Tracey Williams
3515,10.0,-90.48999999999609,2024-08-17,EOD,Reconciled,10,Lance Long
3516,85.14,294.9400000000044,2024-08-18,EOD,Reconciled,10,Gregg Foster
3517,10.0,0.6500000000041695,2024-08-19,EOD,Reconciled,10,Rachel Herman
3518,10.0,-889.5499999999961,2024-08-20,EOD,Reconciled,10,Denise Maxwell MD
3519,10.0,-1864.809999999997,2024-08-21,EOD,Reconciled,10,Sally Manning
3520,10.0,-205.4799999999967,2024-08-22,EOD,Reconciled,10,Christina Johnson
3521,89.97,309.1600000000033,2024-08-23,EOD,Reconciled,10,Kelli Ramirez
3522,54.87,510.1500000000031,2024-08-24,EOD,Reconciled,10,Tanya Mullins
3523,616.83,962.5900000000028,2024-08-25,EOD,Reconciled,10,Andrea Martinez
3524,217.18,1616.910000000003,2024-08-26,EOD,Reconciled,10,Christopher Dixon
3525,1140.06,1945.680000000003,2024-08-27,EOD,Reconciled,10,Mary Weber
3526,67.78,922.3800000000031,2024-08-28,EOD,Reconciled,10,Daniel Johnson
3527,1558.0,1797.280000000003,2024-08-29,EOD,Reconciled,10,Leslie Peterson
3528,90.37,102.9800000000033,2024-08-30,EOD,Reconciled,10,Stacey Walker
3529,192.17,402.8400000000037,2024-08-31,EOD,Reconciled,10,Nicholas Hunter
3530,394.68,675.0800000000037,2024-09-01,EOD,Reconciled,10,Dawn Brown
3531,10.0,-224.2199999999965,2024-09-02,EOD,Reconciled,10,Linda Martinez
3532,284.44,340.2500000000034,2024-09-03,EOD,Reconciled,10,Morgan Rodriguez
3533,879.37,893.2400000000039,2024-09-04,EOD,Reconciled,10,Jodi Arnold
3534,135.36,250.0500000000042,2024-09-05,EOD,Reconciled,10,Jordan Price DDS
3535,177.48,246.7700000000045,2024-09-06,EOD,Reconciled,10,Andrew Garcia
3536,169.06,219.060000000004,2024-09-07,EOD,Reconciled,10,Jonathan Drake
3537,70.85,719.7800000000041,2024-09-08,EOD,Reconciled,10,David Swanson
3538,140.0,1266.250000000004,2024-09-09,EOD,Reconciled,10,David Taylor
3539,146.02,329.1300000000033,2024-09-10,EOD,Reconciled,10,Elizabeth Gibson
3540,593.41,1087.710000000003,2024-09-11,EOD,Reconciled,10,Karen Goodwin
3541,10.0,-133.6399999999968,2024-09-12,EOD,Reconciled,10,Cody Lowe
3542,286.0,625.4600000000033,2024-09-13,EOD,Reconciled,10,Lindsey Munoz
3543,515.02,1308.230000000003,2024-09-14,EOD,Reconciled,10,Andrew Park
3544,1205.52,1488.620000000003,2024-09-15,EOD,Reconciled,10,David Bautista
3545,180.66,1126.210000000003,2024-09-16,EOD,Reconciled,10,Daniel Case
3546,971.02,2756.760000000003,2024-09-17,EOD,Reconciled,10,Robert Pollard
3547,2936.59,2972.490000000003,2024-09-18,EOD,Reconciled,10,Julie Ward
3548,354.29,761.6500000000037,2024-09-19,EOD,Reconciled,10,Thomas White
3549,378.37,1119.110000000004,2024-09-20,EOD,Reconciled,10,Mary Rivera
3550,597.07,1141.700000000004,2024-09-21,EOD,Reconciled,10,Ricardo Wong
3551,839.55,977.1200000000041,2024-09-22,EOD,Reconciled,10,Kelly Le
3552,1019.48,2308.530000000004,2024-09-23,EOD,Reconciled,10,Nicole Edwards
3553,444.63,3140.160000000004,2024-09-24,EOD,Reconciled,10,Calvin Smith
3554,2259.87,3350.010000000003,2024-09-25,EOD,Reconciled,10,Kelsey Campbell
3555,563.95,975.800000000003,2024-09-26,EOD,Reconciled,10,Geoffrey Figueroa
3556,481.64,594.6800000000028,2024-09-27,EOD,Reconciled,10,Katie Shaw
3557,39.98,106.8000000000024,2024-09-28,EOD,Reconciled,10,Michael Davis
3558,48.16,935.1400000000028,2024-09-29,EOD,Reconciled,10,Danny Clark
3559,1622.25,1748.340000000003,2024-09-30,EOD,Reconciled,10,John White
3560,816.04,1642.830000000003,2024-10-01,EOD,Reconciled,10,Brittany Brown
3561,643.87,2729.090000000003,2024-10-02,EOD,Reconciled,10,Donna Frazier
3562,1594.47,3293.170000000003,2024-10-03,EOD,Reconciled,10,George Smith
3563,1107.98,2000.630000000003,2024-10-04,EOD,Reconciled,10,Stephen Kelly
3564,435.66,1367.660000000003,2024-10-05,EOD,Reconciled,10,Kylie Jackson
3565,1046.75,2335.040000000004,2024-10-06,EOD,Reconciled,10,Michael Potts
3566,1987.77,2458.970000000003,2024-10-07,EOD,Reconciled,10,Sarah Meza
3567,332.77,372.7700000000038,2024-10-08,EOD,Reconciled,10,Joanna Brown
3568,87.64,1628.710000000004,2024-10-09,EOD,Reconciled,10,Sharon Lozano
3569,3116.38,3196.210000000003,2024-10-10,EOD,Reconciled,10,Alejandro Allen
3570,614.48,790.5700000000031,2024-10-11,EOD,Reconciled,10,Russell Shaffer
3571,840.07,1007.550000000003,2024-10-12,EOD,Reconciled,10,Andrea Brown
3572,142.5,772.3800000000031,2024-10-13,EOD,Reconciled,10,Stephen Hayes
3573,1205.09,1425.270000000003,2024-10-14,EOD,Reconciled,10,Carlos Bennett
3574,254.25,846.9300000000036,2024-10-15,EOD,Reconciled,10,Ronald Meyer
3575,1586.11,1808.030000000003,2024-10-16,EOD,Reconciled,10,Kristi Cisneros
3576,1015.64,1863.890000000003,2024-10-17,EOD,Reconciled,10,Jason Salazar
3577,1244.04,2027.090000000003,2024-10-18,EOD,Reconciled,10,Angela Morton
3578,217.34,1433.200000000003,2024-10-19,EOD,Reconciled,10,Caroline Wright
3579,15.0,1107.740000000004,2024-10-20,EOD,Reconciled,10,Timothy Knapp
3580,1045.55,1301.010000000004,2024-10-21,EOD,Reconciled,10,Heather White
3581,173.64,240.6000000000042,2024-10-22,EOD,Reconciled,10,Richard Mason
3582,486.63,898.6700000000042,2024-10-23,EOD,Reconciled,10,Haley Robertson
3583,482.88,1141.520000000004,2024-10-24,EOD,Reconciled,10,Patrick Garcia
3584,358.58,1544.790000000004,2024-10-25,EOD,Reconciled,10,Cole Nunez
3585,229.49,1625.560000000004,2024-10-26,EOD,Reconciled,10,Daniel Lee
3586,641.89,1207.540000000003,2024-10-27,EOD,Reconciled,10,Dustin Moreno
3587,601.15,1608.570000000003,2024-10-28,EOD,Reconciled,10,Tiffany Nielsen
3588,1290.54,1683.350000000003,2024-10-29,EOD,Reconciled,10,Kenneth Hicks
3589,1573.06,1752.190000000003,2024-10-30,EOD,Reconciled,10,Charlene Lewis
3590,1149.0,1266.580000000003,2024-10-31,EOD,Reconciled,10,Makayla Martinez
3591,285.89,1008.110000000003,2024-11-01,EOD,Reconciled,10,Lindsey Hernandez
3592,591.31,1893.090000000003,2024-11-02,EOD,Reconciled,10,Jamie Nelson
3593,369.84,2254.860000000004,2024-11-03,EOD,Reconciled,10,Sabrina Allen
3594,804.49,2350.640000000004,2024-11-04,EOD,Reconciled,10,Tracy Johnson
3595,1506.45,1962.510000000004,2024-11-05,EOD,Reconciled,10,Sara Lopez
3596,55.06,423.2800000000033,2024-11-06,EOD,Reconciled,10,Hannah Gonzalez
3597,451.64,749.3800000000034,2024-11-07,EOD,Reconciled,10,Mark Rodriguez
3598,564.12,674.5200000000036,2024-11-08,EOD,Reconciled,10,Tammy Williams
3599,570.36,865.0100000000035,2024-11-09,EOD,Reconciled,10,Susan Bates
3600,44.47,1418.270000000004,2024-11-10,EOD,Reconciled,10,Mrs. Natalie Williams
3601,600.21,1207.060000000003,2024-11-11,EOD,Reconciled,10,Alexandra Elliott DVM
3602,1157.5,1549.590000000003,2024-11-12,EOD,Reconciled,10,Michael Ruiz
3603,498.89,744.3900000000027,2024-11-13,EOD,Reconciled,10,Andrew Smith
3604,379.12,739.4300000000028,2024-11-14,EOD,Reconciled,10,Katherine Berg
3605,10.0,-146.3999999999975,2024-11-15,EOD,Reconciled,10,Janet Mendez
3606,111.45,535.4000000000028,2024-11-16,EOD,Reconciled,10,Terry Stanton
3607,1097.14,1698.550000000003,2024-11-17,EOD,Reconciled,10,Steven Patel
3608,1567.46,2035.400000000002,2024-11-18,EOD,Reconciled,10,Maria Griffin
3609,90.77,625.2900000000025,2024-11-19,EOD,Reconciled,10,Victoria Ray
3610,574.66,748.650000000002,2024-11-20,EOD,Reconciled,10,Joel Jones
3611,736.76,1247.010000000002,2024-11-21,EOD,Reconciled,10,Brianna Hunt
3612,1111.34,1132.920000000002,2024-11-22,EOD,Reconciled,10,Luis Mcgee
3613,149.58,574.0400000000019,2024-11-23,EOD,Reconciled,10,Bradley Griffin
3614,1610.16,2136.210000000001,2024-11-24,EOD,Reconciled,10,Brenda Lloyd
3615,385.01,2589.950000000002,2024-11-25,EOD,Reconciled,10,Crystal Stone
3616,840.55,1750.180000000001,2024-11-26,EOD,Reconciled,10,Kimberly Gallagher
3617,223.66,1067.080000000001,2024-11-27,EOD,Reconciled,10,Chad Hardy
3618,776.27,2608.270000000001,2024-11-28,EOD,Reconciled,10,Tricia Moore
3619,1378.12,2786.840000000001,2024-11-29,EOD,Reconciled,10,William Rodriguez
3620,1432.18,2946.920000000001,2024-11-30,EOD,Reconciled,10,Jennifer Mills
3621,698.81,1117.680000000001,2024-12-01,EOD,Reconciled,10,Brian Foster
3622,1360.62,1472.100000000001,2024-12-02,EOD,Reconciled,10,Andrew Miller
3623,1146.5,1711.180000000001,2024-12-03,EOD,Reconciled,10,Christine Graham
3624,274.17,1058.930000000002,2024-12-04,EOD,Reconciled,10,Chad Hamilton
3625,722.66,1472.430000000002,2024-12-05,EOD,Reconciled,10,Gregory Ward
3626,35.92,1807.090000000002,2024-12-06,EOD,Reconciled,10,Todd Valencia
3627,1144.42,1773.860000000001,2024-12-07,EOD,Reconciled,10,Sara Warren
3628,10.0,-337.5299999999984,2024-12-08,EOD,Reconciled,10,Greg Allen
3629,10.0,-308.449999999998,2024-12-09,EOD,Reconciled,10,David Whitney
3630,101.68,294.0800000000015,2024-12-10,EOD,Reconciled,10,Joseph Jensen
3631,655.85,775.5100000000016,2024-12-11,EOD,Reconciled,10,Carlos Jones
3632,255.1,1312.390000000001,2024-12-12,EOD,Reconciled,10,Christopher Campbell
3633,577.3,2128.290000000002,2024-12-13,EOD,Reconciled,10,Karen Long
3634,1781.79,3204.860000000002,2024-12-14,EOD,Reconciled,10,Jennifer Dunn
3635,502.4,2414.110000000002,2024-12-15,EOD,Reconciled,10,Douglas Larsen Jr.
3636,1108.54,2509.490000000003,2024-12-16,EOD,Reconciled,10,Brooke Morse
3637,149.79,2319.510000000003,2024-12-17,EOD,Reconciled,10,Dylan Love
3638,933.67,2471.530000000004,2024-12-18,EOD,Reconciled,10,Sabrina Rocha
3639,1357.67,1850.900000000004,2024-12-19,EOD,Reconciled,10,Patricia Torres
3640,480.88,1421.270000000004,2024-12-20,EOD,Reconciled,10,James Pruitt
3641,449.21,803.7100000000045,2024-12-21,EOD,Reconciled,10,Ana Norton
3642,10.0,-449.0099999999955,2024-12-22,EOD,Reconciled,10,Kristen Ross
3643,10.0,-674.6699999999956,2024-12-23,EOD,Reconciled,10,William Wilson
3644,10.0,-103.1499999999958,2024-12-24,EOD,Reconciled,10,Robert Brady
3645,153.92,856.320000000004,2024-12-25,EOD,Reconciled,10,Jose Fox
3646,536.62,1053.760000000004,2024-12-26,EOD,Reconciled,10,Joseph Fisher
3647,377.95,1303.760000000004,2024-12-27,EOD,Reconciled,10,Randy Long
3648,1228.91,1718.320000000004,2024-12-28,EOD,Reconciled,10,Nicole Williams
3649,316.71,475.4300000000043,2024-12-29,EOD,Reconciled,10,Frank Peterson
3650,145.49,632.7400000000046,2024-12-30,EOD,Reconciled,10,Janet Anderson
3651,472.74,497.93,2024-01-01,EOD,Reconciled,11,Jacob Walker
3652,181.6,836.4799999999996,2024-01-02,EOD,Reconciled,11,Lucas Wilson
3653,441.86,1041.299999999999,2024-01-03,EOD,Reconciled,11,Jennifer Logan
3654,1377.08,1414.089999999999,2024-01-04,EOD,Reconciled,11,Jeffrey Clark
3655,182.01,218.2199999999998,2024-01-05,EOD,Reconciled,11,Patricia Skinner
3656,761.87,1451.35,2024-01-06,EOD,Reconciled,11,Richard Fuller
3657,428.33,1592.79,2024-01-07,EOD,Reconciled,11,Susan Robinson
3658,308.14,551.0700000000005,2024-01-08,EOD,Reconciled,11,Melissa Sandoval
3659,666.36,1535.910000000001,2024-01-09,EOD,Reconciled,11,Michelle Wilson
3660,1481.71,1694.540000000001,2024-01-10,EOD,Reconciled,11,Robert Miller
3661,519.63,674.0100000000006,2024-01-11,EOD,Reconciled,11,Michael Crawford
3662,164.43,788.5500000000003,2024-01-12,EOD,Reconciled,11,James Lawson
3663,415.35,850.7200000000003,2024-01-13,EOD,Reconciled,11,Autumn Jackson
3664,621.77,1912.57,2024-01-14,EOD,Reconciled,11,Raymond Medina
3665,873.11,1008.670000000001,2024-01-15,EOD,Reconciled,11,Maria Harper
3666,327.0,1515.310000000001,2024-01-16,EOD,Reconciled,11,Michele Zuniga
3667,142.32,1132.760000000001,2024-01-17,EOD,Reconciled,11,Kimberly Jensen
3668,1523.04,2016.860000000001,2024-01-18,EOD,Reconciled,11,Brandon Woodard
3669,124.91,311.3200000000008,2024-01-19,EOD,Reconciled,11,Joseph Barnes
3670,515.01,787.6500000000009,2024-01-20,EOD,Reconciled,11,Teresa Miller
3671,10.0,-310.0999999999993,2024-01-21,EOD,Reconciled,11,Tonya Molina
